title,original_url,thumbnail_url,source_website,resolution,search_query,page_number,local_path
"Hải Phòng: Ô tô tiếp tục đậu đỗ tràn lan tại vỉa hè, lòng đường",https://nguoiduatin.mediacdn.vn/84137818385850368/2024/8/14/hai-phong-tai-dien-o-to-dau-do2-17236241138711908591890.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsSXvGt-CIoO_0pYM-VukBoF0C7VzuMipPStcvQSlcUQ&s,Người Đưa Tin,1500x1031,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912507.jpg
Cho Thuê Xe Máy Điện Xe Máy Điện Bolt Đậu Liên Tiếp Trên Vỉa ...,https://media.istockphoto.com/id/1435512515/vi/anh/cho-thu%C3%AA-xe-m%C3%A1y-%C4%91i%E1%BB%87n-xe-m%C3%A1y-%C4%91i%E1%BB%87n-bolt-%C4%91%E1%BA%ADu-li%C3%AAn-ti%E1%BA%BFp-tr%C3%AAn-v%E1%BB%89a-h%C3%A8-chia-s%E1%BA%BB-chuy%E1%BA%BFn-%C4%91i-hi%E1%BB%87n-%C4%91%E1%BA%A1i-giao.jpg?s=1024x1024&w=is&k=20&c=ddQ9tsJTOlTGxxJ3JfYxLegoIjK_T6r6p53svYk0yw8=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDhGQJDwRKNmh74aYoqe2ulkLWTH1-2aCSGzs1Ic3LRQ&s,iStock,1024x670,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912507.jpg
"Quy định về việc dừng, đỗ xe trên vỉa hè mọi người cần biết",https://img1.oto.com.vn/2019/07/29/2nYr5R9Z/quy-dinh-ve-dung-do-xe-tren-via-he-oto-com-vn-e6dc.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJjUNZyXXihhagLhkwU3wU5Wrgw0OQH44XSbdAMsNx&s,Oto.com.vn,1000x5540,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912509.jpg
TP Hồ Chí Minh bó tay với bãi xe chiếm vỉa hè bệnh viện,https://static.laodong.vn/storage/newsportal/2023/6/10/1203106/Giu-Xe-Chiem-Via-He--03.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY_CXmBgumebhAuTZi8vuf7ixvZqDs9lbw_pa2NEKTkg&s,Báo Lao động,1920x1323,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912509.jpg
Cách xe máy leo lên đậu vỉa hè ổn cho năm mới #tip #vinhvivu | TikTok,https://www.tiktok.com/api/img/?itemId=7456745863679970578&location=0&aid=1988,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1jqFNg6WOvmlbTapfOSgOfUReiuCb_ytTb48ZAgxuFQ&s,TikTok,969x1293,xe máy đậu trên vỉa hè,2,
Hàng loạt vỉa hè trung tâm Thủ đô bị chiếm dụng – Hội Nhiếp ...,https://i1-vnexpress.vnecdn.net/2023/02/21/CHC01023-JPG-1676976445.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=K6VneqUHkrisg4QonL2lkA,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRK-h51EkqH9gk-4J1nqdsLX88e0lbmRRqWmYLIWCvFsQ&s,Hội Nhiếp ảnh Nghệ thuật Hà Nội,1200x805,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912510.jpg
Đỗ xe cách 25 cm tính theo vạch sơn hay mép vỉa hè? - Báo ...,https://vcdn1-vnexpress.vnecdn.net/2020/11/26/123-1606360087-9467-1606360137.jpg?w=460&h=0&q=100&dpr=2&fit=crop&s=K5SbefYanr8PIB64aX8xcQ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRf7j8ty5Z7EZYdC3FPVemh5AF2VuJykOUw0p9gtIdkQg&s,VnExpress,500x346,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912511.jpg
"Hàng rong bủa vây, xe máy đậu kín lối vào công viên Gia Định",http://image.congan.com.vn/thumbnail/CATP-480-2023-6-5/anh-5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqS4qzGd7V9MS826gNDuy7LHISOs2Q-qNTnald82bG-Q&s,Công an,480x320,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912511.jpg
"Bãi xe công viên ở TPHCM ""nơi cần không có, nơi có không cần ...",https://cdnphoto.dantri.com.vn/wdSHSdy7Z1ze1vCvEQfOpAnjZlE=/thumb_w/1920/2023/09/04/baigiuxecongvien-7-1693795589449.jpg?watermark=true,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw0bhkpufrL8EeCECvXx747w5SE2rAkNkSfyiU5zgsTg&s,Dân trí,1920x1280,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912515.jpg
"Biển báo cấm đỗ xe dạng gấp chữ A - Hàng nhập khẩu, chất ...",https://moitruonglananh.vn/wp-content/uploads/2019/02/Bien-bao-san-cam-do-xe.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShxmwsE8NcfV17dv_L1lCTnfZIoG6_5J_5GaEIOm661g&s,Môi Trường Lan Anh,2560x1920,xe máy đậu trên vỉa hè,2,
Lỗi đỗ xe máy dưới lòng đường phạt bao nhiêu?,https://www.okxe.vn/blog/wp-content/uploads/2023/12/27-content-news-loi-do-xe-may-duoi-long-duong-3-20221128094220-so7bra8u_o.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4ZQiPZZo8P1ElT1etEHlP3YDoZ1sJ7lqv6Vd30DoR9w&s,OKXE,2400x1601,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912516.jpg
Quận 1 kẻ vạch vỉa hè để người dân đậu xe máy tự quản - Tuổi ...,https://cdn.tuoitre.vn/zoom/700_700/471584752817336320/2023/12/18/via-he-quan-1-4-17028810342562112839220-194-0-1241-2000-crop-1702882964016486020103.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpkDWoJBWSrOk6EMwA1GqiFk5HluOxeTrZ7Cep8gugtg&s,Báo Tuổi Trẻ,700x700,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912516.jpg
Vỉa hè ở TP.HCM được lắp rào chắn xe máy 5 năm trước hiện ...,https://kenh14cdn.com/thumb_w/850/203336854389633024/2022/2/26/tq935117-1645849645964271605025.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlWVLrlr7JL4Nj1dTNMMTv857PXjBeMfTgFnDZNPZsmw&s,Kenh14,850x550,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912517.jpg
Ô tô “chễm chệ” đỗ trên vỉa hè khiến người đi bộ phải len ...,https://media.vov.vn/sites/default/files/styles/large_watermark/public/2024-01/o_to_chem_che_do_tren_via_he_khien_nguoi_di_bo_phai_len_loi_di_chuyen_17.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTv_fX7hX8UZ33kCdkKwX5pRk8TQHQAB84ijEgxiTveRg&s,VOV,1200x750,xe máy đậu trên vỉa hè,2,
"Chạy xe máy trên vỉa hè, tài xế bị CSGT TP.HCM phạt 4 - 6 ...",https://images2.thanhnien.vn/528068263637045248/2025/1/1/z61861671977854ca5dcdaa259e792c7c90ea7d6f7f341-17357037713291546767685.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRn2YzJgb4v10cEoK-_v7SoMy3uwYST9T3lUYv-E6vWrg&s,Báo Thanh Niên,2568x1926,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912519.jpg
Kiểu đỗ xe gây hại lốp tài xế Việt cần tránh - DRC,https://drc.com.vn/wp-content/uploads/2024/04/19958995-10159117210965604-305-5928-7093-1499660398.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTo7xRDb4byLsLbCcXHO5d4vdfcB0WnDVIpU5u0FOz8bA&s,DRC,499x355,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912519.jpg
Phi' xe máy trên vỉa hè bị xử phạt bao nhiêu?,https://vnn-imgs-f.vgcloud.vn/2021/07/23/17/phi-xe-may-tren-via-he-bi-xu-phat-bao-nhieu.jpeg?width=0&s=kmenKWTinvY27T32wpZn2Q,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlBaoS34YwHhu5StM34HXj2-VU-mrl7UPW_gvJKinDvA&s,VietNamNet,660x440,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912519.jpeg
Đỗ xe ô tô trên vỉa hè sai quy định sẽ bị xử phạt thế nào?,https://cdn.thuvienphapluat.vn/uploads/danluat//BAWeb/Images//BA_Image/8819/do-xe-o-to-tren-via-he-sai-quy-dinh-se-bi-xu-phat-the-nao.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQppEi4YiFEu0Zobu1NKGTck43vnkyeWM94VHVtrmOHXA&s,Thư Viện Pháp Luật,476x249,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912519.jpg
959.jpg,https://tuongtac.thuathienhue.gov.vn/UploadFiles/PhanAnh/2021/08/959.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSz94kIXoq6keB9VMwOih4yMXLEZ_W_L4KccYQNffv6OA&s,Phản ánh hiện trường,1280x720,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912520.jpg
"Đi bộ: Khỏe người, sạch vỉa hè",https://nld.mediacdn.vn/zoom/700_438/2017/via-he-tren-duong-nguyen-thai-binh-quan-1-tp-hcm-da-thong-thoang-hon-nguoi-dan-di-bo-thoai-mai-hon-anh-hoang-trieu-1488896883247.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTh_Fiy-Q7M2IsgSD8MJpnRUwhcvp7d0TgHYiMkS1mYYA&s,Báo Người Lao Động,700x438,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912520.jpg
Cách đảo Đài Loan hạn chế kẹt xe máy — Sở Khoa học và Công ...,https://images.squarespace-cdn.com/content/v1/5930dc9237c5817c00b10842/1516266141470-6RL0YRZT4PB3D4CEB1Y9/IMAG0408.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQM0XJk_xFK8c9ukEcllW7yYSglyup1c4AeXVI0qZdwMA&s,Sở Khoa học và Công nghệ Thành phố Hồ Chí Minh,1600x1067,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912521.jpg
"Nhiều người đi xe máy lên vỉa hè đường Nguyễn Phong Sắc, quận Cầu Giấy bất  ngờ khi CSGT dừng xe, cho xem video hành vi phạm, bị xử phạt 4-6 triệu  đồng. #vnexpress #vne #tiktoknews #csgt #hanoi",https://www.tiktok.com/api/img/?itemId=7457476665124375825&location=0&aid=1988,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIEV6BB_MG15QiigRkCGjmTvHsYzzCRDUL-uRc1q_Ewg&s,TikTok,1500x2000,xe máy đậu trên vỉa hè,2,
Vỉa hè ở Hà Nội không dành cho người đi bộ | Báo Dân trí,https://cdnphoto.dantri.com.vn/wNlh1QW-7tQVGOHWoMs9_PtSU4w=/thumb_w/1920/2023/02/22/1-1677003244371.jpg?watermark=true,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZNsIwNzGVxM2U1IwAFm6Gk5Nx3YM0Xvl_pR2-vdAaNw&s,Dân trí,1920x1280,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912522.jpg
Khi vỉa hè chỉ còn trong tên gọi,https://i.ex-cdn.com/vovgiaothong.vn/files/content/2024/07/31/1-1405.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVvuuphvz4jYMxEUcx8nMI0BSUbYTxHU2qxLWHHYMkrA&s,VOV Giao thông,1280x960,xe máy đậu trên vỉa hè,2,
"Xe máy dựng trên vỉa hè bỗng bị hố ""tử thần"" nuốt chửng",https://nguoiduatin.mediacdn.vn/media/nguyen-ngoc-hoai-thanh/2021/04/14/xe-may-dung-tren-via-he-bong-bi-ho-tu-than-nuot-chung.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0PtEUDrOHtDkb2kdgEovmZAQuOcKN4DvoLl17JCIPCg&s,Người Đưa Tin,640x480,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912522.jpeg
"Vạch kẻ đường chia đôi vỉa hè Hà Nội, phần dành cho người đi ...",https://afamilycdn.com/150157425591193600/2023/3/22/tp-vach-voi-anh-3-6490-1679473891634-16794738917422035899336.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBLoCvXWdK72L16veg-y8fi5yg2qQzE7HWR0WhZjH2tQ&s,aFamily,1966x1311,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912522.jpg
"Hàng rong bủa vây, xe máy đậu kín lối vào công viên Gia Định",http://image.congan.com.vn/thumbnail/CATP-480-2023-6-5/anh-7.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsIt97Th7RRwaNvCcpYDSlgDcFRpFEp4gweOzdDbMMtA&s,Công an,480x361,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912522.jpg
Quy định đậu xe máy khác thường ở Huế: Dân chưa phục - Luật ...,https://fdvn.vn/wp-content/uploads/2024/03/luu-ban-nhap-tu-dong-4-1.png,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYxGce2QHaQskpoaHVqRIhreT5kl_uXa_2MqjCRXu_aw&s,Luật sư FDVN,1080x1080,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912522.png
Ôtô từ sau lao tới tông trọng thương đôi nam nữ trên xe máy,https://giadinh.mediacdn.vn/296230595582509056/2022/11/19/48bfd47315c6d3988ad7-16688228190961213719133-1668829618973-1668829619394272457871.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0EpBJJlFy3VlXqMFuyjZsK7oPF8bIb7bbPS4aYjUBZw&s,Gia đình,2000x1500,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912524.jpg
"Đường là để lưu thông, đậu xe cả ngày bị chửi ráng chịu ...",https://cdn.tuoitre.vn/471584752817336320/2023/3/6/z41587627971682e496cd781f7a7a5cb493fafefe5bd45-16780664798631942699354.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZXK-NYqanFHuG2Go0wm6UlETy1g5GfSgcdicToMiAmQ&s,Báo Tuổi Trẻ,2000x1500,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912524.jpg
"Đậu/Đỗ xe trên vỉa hè là được phép, đúng hay sai? | Thảo ...",https://cdn1.otosaigon.com/data-resize/attachments/2431/2431353-34758f6c9e241920009f56fd68e19421.jpg?w=750,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1viqsGOmKL-t6ZtiffwKE2IEx82UnYRSaagvt-jSDnw&s,Otosaigon,750x286,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912525.jpg
Vỉa hè được rào chắn để dành cho người đi bộ nhưng bị chiếm ...,https://kenh14cdn.com/thumb_w/660/203336854389633024/2022/4/4/img6914-16490833760111281277518.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfK5SxO2p7hOOHtMLwTuC38Wg4HbM7v5uTwUKWsv1qTA&s,Kenh14,660x495,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912526.jpg
Lấy cớ quẹo xe vào nhà để chạy xe lên lề đường | Báo Pháp ...,https://image.plo.vn/w1000/Uploaded/2025/rkznug/2017_03_02/xe-may-leo-le_2_BUAK.JPG.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1tEjzEDDt0Bl53vR45nwswIfT3C_tl-3XfZmaEEEZCw&s,PLO,800x533,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912526.webp
Nhiều người ở Hà Nội nhận phạt nặng vì đi xe máy trên vỉa hè,https://media-cdn-v2.laodong.vn/storage/newsportal/2025/1/7/1446886/Via-He-5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSFjUnT7uiL7CUUgSlIHs54fJDhK4eL0Genotehuxn4w&s,Báo Lao động,900x600,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912526.jpg
Quận 1 cẩu xế hộp trước trụ sở cơ quan nhà nước chiếm vỉa hè,https://nld.mediacdn.vn/2017/img-9370-1487830300667.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_4esXNUSGSWGYyh67vLarx3CfaUWbgD8KyU_C_wgirA&s,Báo Người Lao Động,750x500,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912527.jpg
Đỗ xe trên vỉa hè có bị phạt? - Báo VnExpress,https://vcdn1-vnexpress.vnecdn.net/2024/09/16/CHC06064JPG1671436518-17264451-3695-4185-1726445153.jpg?w=1200&h=0&q=100&dpr=1&fit=crop&s=9hfsUrizgrrNOkCNPlVauw,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDCKnWpjhXY2QrYGC7vPHfHx-yIlCwbI0fZQKEuQe7Og&s,VnExpress,919x613,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912528.jpg
Mức phạt xe ô tô đỗ trên vỉa hè năm 2021 là bao nhiêu?,https://imgcdn.tapchicongthuong.vn/thumb/w_1000/cartime-media/21/4/3/do_xe_tren_via_he_1.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbAwJi7X3Xl2Z0P2ltd6yX6drNL4ezdzRDnOB-SbDf9w&s,Cartimes - Tạp chí Công Thương,1000x593,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912528.jpg
"Đề xuất cho thuê vỉa hè kinh doanh, giữ xe giá từ 20.000 ...",https://static-images.vnncdn.net/files/publish/2023/6/13/cho-thue-de-via-he-tphcm-thoat-canh-chiem-dung-nhech-nhac-372-508.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8JVtXqMyqL_ZHFkctc7M9gjUK-xd14Fjyke0N2Yj8Vg&s,VietNamNet,1616x1080,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912528.jpg
Ông Đoàn Ngọc Hải không phạt xe ngoại giao đậu trên vỉa hè ...,https://icdn.dantri.com.vn/thumb_w/960/2017/ong-hai-khong-phat-xe-ngoai-giao-4-1505996958364.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEavBNgraArWb9SeIlKF22k0ptcG3K-hj_eaot6-nqZw&s,Dân trí,960x636,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912529.jpg
"Hiện trạng tuyến đường thường bị lấn chiếm vỉa hè, sắp thành ...",https://cdn-i.vtcnews.vn/resize/ma/upload/2024/09/19/pho-di-bo24-08312689.JPG,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVd_VEt6w4dekgzp2cDdH23HmejApay_c38UbSbDuMiQ&s,Tra Cứu Quy Hoạch,1920x1223,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912530.JPG
Nữ tài xế tông hàng loạt xe máy khi lùi ô tô,https://baogiaothong.mediacdn.vn/files/dong.le/2019/01/05/123239-49536000_1474930812642394_2470376282836172800_n.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTu1KqtAVVmth3I_AMl7IohvLwlZRa5VgNslXysiasVSg&s,An toàn giao thông - Báo Giao Thông,800x496,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912530.jpg
Hướng dẫn đỗ xe trên vỉa hè - Bước thường nhất cho người lái mới,https://www.tiktok.com/api/img/?itemId=7270496972228939014&location=0&aid=1988,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJ1WLUiuS3gkgXLf1pMDaTZtRCIoHe2nHKbi-JmyolYg&s,TikTok,1080x1920,xe máy đậu trên vỉa hè,2,
TPHCM: Nhiều bãi giữ xe xung quanh các bệnh viện vẫn hoạt ...,http://image.congan.com.vn/thumbnail/CATP-480-2023-5-31/5a-2.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGIDdczs7Uzz1tKip4eNGIKJUGH3dT90nWeTReS1D0yA&s,Công an,480x360,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912530.jpg
Quảng Ngãi: Bát nháo tình trạng lấn chiếm vỉa hè,http://moitruongplus.com.vn/Includes/NewsImg/6_2022/4389_6-viphamdothi-1.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8EbRv6B-Hoz2vK7Ab5IbCjDw5fI7dy-NeCT69JLrYRQ&s,Kênh truyền thông bảo vệ môi trường Việt Nam,645x455,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912531.jpg
Hình nền Nền Xe Máy Màu đỏ đậu Vào Ban đêm Trên Vỉa Hè Nền ...,https://png.pngtree.com/background/20230425/original/pngtree-red-motorcycle-parked-at-night-on-a-sidewalk-picture-image_2471457.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvrXPmZIcKSbviu3AF2SQdUfhlM28RcJUWfBkR78G0Sw&s,Pngtree,1200x673,xe máy đậu trên vỉa hè,2,
TP Hồ Chí Minh bó tay với bãi xe chiếm vỉa hè bệnh viện,https://media-cdn-v2.laodong.vn/storage/newsportal/2023/6/10/1203106/Giu-Xe-Chiem-Via-He-.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgQnRWmMlme1ySOmgtaGcsnh2j8UE2Z7ieq_eVdYzcHw&s,Báo Lao động,1920x1349,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912531.jpg
Ôtô biển xanh 80B bị cẩu vì chiếm vỉa hè Sài Gòn,https://danviet.mediacdn.vn/upload/3-2017/images/2017-09-28/15065687575387-o-to-bien-xanh-bi-xu-phat-2.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQX29S0cwjyuKDAyRIgIdF_pDA0Im4MuCo7oVcVUT2enA&s,Dân Việt,500x361,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912531.jpg
"Đà Nẵng quy hoạch, quyết dành vỉa hè cho người đi bộ",https://moitruongxaydungvn.vn/uploads/images/cuong/12-1%20VIA%20HE2.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUcNkESSan6gZPs3dUSPS2ptiMYcyFb1L-2WonoIjV6A&s,môi trường xây dựng,720x522,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912531.jpg
"Vỉa hè, điểm đỗ xe máy ở Đài Loan: Trông người... - Văn ...",http://static.cand.com.vn/Files/Image/daiviet/2017/04/11/3360c7c6-66d0-4e52-a858-956dc561db8a.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRg3iCaa5dIpoXTw_2592stGjBYm1WRcgiZ-aLSYNB4wQ&s,www.roc-taiwan.org,1866x1232,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912532.jpg
"Lấn chiếm vỉa hè, lề đường bị xử phạt thế nào? | Báo Đại ...",https://cdn.daibieunhandan.vn/images/4503789e48f18972563c8c5a560db423d83295dc9a0b593915c85e6945253ec6ac85342d0f75bb889587e5aa8b383a339c847f6a8b1d4730127499c40bd4a213f7fb8b1985bfeb2c9487dd5a072e59db/1-1707923964152.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0S6e8Ieu6J6Anj04NW_vC4j3LQIHjLdiezY_U0PNzGA&s,Báo Đại biểu Nhân dân,550x327,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912532.webp
"Bất chấp mức phạt cao, người dân ở... - Diễn Đàn Tây Nguyên ...",https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1021522856672234,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS38JtGMhxWvWtD45DH1S9VA5RegRLWWg4aevBSnJBCmQ&s,Facebook,1966x1379,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912532.jpg
Tìm giải pháp phát triển bãi đậu xe tại Thành phố Hồ Chí ...,https://vnanet.vn/Data/Articles/2023/01/03/6522467/vna_potal_tim_giai_phap_phat_trien_bai_dau_xe_tai_thanh_pho_ho_chi_minh_stand.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjPKT4q0h0e-hjNik0izHh8BZ1zjShb8drg8Jh_hYifg&s,TTXVN,665x443,xe máy đậu trên vỉa hè,2,
"Ô tô lấn chiếm vỉa hè, lấn hẻm, lòng đường: Chẳng lẽ bó tay ...",https://cdn.tuoitre.vn/thumb_w/480/471584752817336320/2023/12/27/base64-1703694614294370463313.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOtbqXSvNvdxpjChXZHApnIMhobQ_pNmBPPJKx3LY39w&s,Báo Tuổi Trẻ,480x270,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912533.jpeg
"Muôn kiểu dừng, đậu của người đi xe mô tô- xe máy - Vĩnh ...",https://baovinhlong.com.vn/file/e7837c027f6ecd14017ffa4e5f2a0e34/dataimages/202005/original/images2285247_BVL_6.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOt_r8omRBTVdumCd5DBHOc71-2dCJnLqdFg9RaJ5PVg&s,Báo Vĩnh Long,777x534,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912533.jpg
Vỉa hè ở TP.HCM được lắp rào chắn xe máy 5 năm trước hiện ...,https://kenh14cdn.com/203336854389633024/2022/2/26/16ce63232bb0e7eebea1-16458496450361766613967.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRSuUQKW1Mr-xpSRo463Ii75AsPg2uVHGo-FDqLrgPYQ&s,Kenh14,1084x756,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912533.jpg
Xe container lật đè bẹp xe máy ở TPHCM,https://icdn.24h.com.vn/upload/3-2024/images/2024-09-04/1725432634-lat-xe-container-6476-width645height430.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROdpwylbRV6gFTINCPdHWVwIX20P-bgQcu0hPM8Vtfsg&s,24H,645x430,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912534.jpg
Ôtô đỗ tràn lan chật kín trên vỉa hè,https://nguoiduatin.mediacdn.vn/media/nguyen-huu-thang/2022/12/20/via-he-nguoiduatinvn-70.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7gfQHGwHODfLcZOsrRX4rk_h5XwctALf8xiTlG8vM4Q&s,Người Đưa Tin,5760x3840,xe máy đậu trên vỉa hè,2,images/xe máy đậu trên vỉa hè_1736912534.jpg
